"","corrupción"
"traje",0.0392837100659193
"escritos",0.0347222222222222
"contribuir",0.0616616727829953
"discusión",0.15793547253635
"juvenil",0.0491046375823991
"bosque",0.0555555555555556
"pensiones",0.0776412492187427
"órganos",0.181848241863327
"congelar",0.0491046375823991
"mar",0.143434789813049
"caiga",0.0714299492812433
"tiranía",0.0307443661405259
"amanezca",0.0555555555555556
"urgente",0.0694444444444444
"publique",0.058925565098879
"diputado",0.0637265927418227
"concejal",0.0610491395327507
"gestione",0.0555555555555556
"gasto",0.127777777777778
"radicamos",0.0491046375823991
"insistiremos",0.0559016994374947
"discrecionales",0.0555555555555556
"presupuestos",0.0510310363079829
"publican",0.0555555555555556
"encubre",0.0555555555555556
"comete",0.040093768693724
"queridos",0.040093768693724
"controversia",0.0734930919740164
"generada",0.0491046375823991
"apartan",0.0555555555555556
"ilusión",0.0481125224324688
"luchar",0.269645928720598
"manejado",0.111803398874989
"austeridad",0.232778772206839
"honesto",0.0833333333333333
"entendemos",0.0491046375823991
"compartimos",0.0481125224324688
"exigencia",0.0721687836487032
"temita",0.0555555555555556
"delicado",0.0907218423253029
"lleguen",0.0577445722652986
"reducir",0.147008809390166
"tomen",0.0555555555555556
"gavillas",0.0555555555555556
"circunstancia",0.263523138347365
"reduce",0.0902777777777778
"escoger",0.0310564996874971
"llegaré",0.0555555555555556
"libremente",0.0320750149549792
"escoja",0.0555555555555556
"angelino",0.0555555555555556
"interna",0.154571005583828
"escuchamos",0.127672057714238
"minuticos",0.0555555555555556
"visitar",0.0392837100659193
"ampliación",0.1187827741833
"eligió",0.0869581991249918
"votó",0.0982092751647983
"escogiendo",0.0555555555555556
"bancadas",0.0790569415042095
"listado",0.087962962962963
"unánime",0.0907218423253029
"máximo",0.148415752428448
"alex",0.0883883476483184
"adriana",0.0555555555555556
"gutiérrez",0.056788021544373
"jaramillo",0.0799502686333539
"cidenia",0.0555555555555556
"rovira",0.0555555555555556
"consuelo",0.0555555555555556
"londoño",0.0741081076499906
"elsa",0.0561312761712136
"dorronsoro",0.0555555555555556
"aljure",0.0555555555555556
"emmanuel",0.0555555555555556
"arango",0.0555555555555556
"cossio",0.0365331082900794
"alameda",0.0555555555555556
"ernesto",0.121927253491715
"bacci",0.0555555555555556
"gina",0.107858371488239
"benedetti",0.0310564996874971
"isaac",0.0555555555555556
"yanovich",0.0555555555555556
"farbaiarz",0.0555555555555556
"norberto",0.0629940788348712
"monroy",0.0555555555555556
"cote",0.0555555555555556
"félix",0.0392837100659193
"lafaurie",0.0555555555555556
"gonzalo",0.0481125224324688
"cesar",0.147313912747197
"aldana",0.038112590274198
"saavedra",0.0491046375823991
"macías",0.103934927410387
"paola",0.0392837100659193
"echavarría",0.120281306081172
"estradda",0.0555555555555556
"comite",0.0555555555555556
"etico",0.0555555555555556
"aclamación",0.0555555555555556
"proposición",0.102062072615966
"aumentar",0.101056510431805
"característicos",0.0555555555555556
"rigor",0.140766627736211
"contemplado",0.0687464926153588
"estatutos",0.0694444444444444
"repiten",0.0785674201318386
"diana",0.0680413817439772
"gedeón",0.0683242993124936
"elegidos",0.0711901785808609
"perfiles",0.052704627669473
"velilla",0.0586272058901207
"pontificia",0.0834778838900785
"bolivariana",0.0752937776263453
"civil-comercial",0.0555555555555556
"paris",0.058925565098879
"francia",0.0693375245281536
"económico",0.181659407385929
"orleans",0.0555555555555556
"betancur",0.0555555555555556
"fundador",0.0731896092241622
"externado",0.0604436305401729
"sección",0.0621129993749941
"permaneció",0.0491046375823991
"zaida",0.0555555555555556
"barrero",0.0555555555555556
"profesional",0.114401078830607
"jurídico",0.113480484441532
"trayectoria",0.07938161203464
"privada",0.141651377075012
"graduada",0.0555555555555556
"tomás",0.0538968055636295
"especialización",0.0418765756358005
"arboleda",0.0481125224324688
"desempeñado",0.0869581991249918
"tránsito",0.0618766776581123
"capitalinas",0.0555555555555556
"s.a",0.0790569415042095
"angulo",0.0481125224324688
"profesora",0.0491046375823991
"aquino",0.0555555555555556
"ingeniero",0.125
"electricista",0.0555555555555556
"electo",0.0491046375823991
"embajador",0.0335283249486344
"ámbito",0.0892416116827342
"subdirector",0.206239477846076
"profesor",0.152224376505437
"vicedecano",0.0785674201318386
"pontifica",0.0555555555555556
"administradora",0.0555555555555556
"énfasis",0.0921284663987611
"contabilidad",0.0460642331993805
"finanzas",0.11195046530136
"purdue",0.0555555555555556
"university",0.0392837100659193
"lidera",0.0340206908719886
"proyección",0.0555555555555556
"turísticos",0.0491046375823991
"presidido",0.0687464926153588
"gremial",0.0294627825494395
"convention",0.0555555555555556
"and",0.0562613001493972
"visitors",0.0555555555555556
"bureau",0.0555555555555556
"andi",0.0687464926153588
"bolívar",0.151063615901986
"reconocimientos",0.058925565098879
"severiche",0.0555555555555556
"abogada",0.0623712665986457
"laboral",0.124742533197291
"independiente",0.0842137586931711
"hipotecarios",0.0555555555555556
"servidora",0.0555555555555556
"pacto",0.0533001790889026
"siga",0.0419960525565808
"declaraciónporlatransparencia",0.0138888888888889
"vivo",0.0343732463076794
"conformar",0.0486111111111111
"convergencia",0.0138888888888889
"procure",0.0138888888888889
"producir",0.112940666439518
"distribuirla",0.0138888888888889
"foto",0.0761781605180756
"criticó",0.0441941738241592
"probó",0
"inferencia",0
"razonable",0.0416666666666667
"cometió",0.0392837100659193
"omitiendo",0.0248451997499977
"anunciaron",0.152777777777778
"solicitarán",0.0196418550329597
"terminación",0.0962450896615023
"destrozaron",0
"tesis",0.0167506302543202
"demostrando",0
"perdió",0.152777777777778
"arribó",0.00982092751647983
"anoche",0.0320750149549792
"afecto",0.0248451997499977
"golpes",0.00694444444444444
"develamos",0.0138888888888889
"musa",0.16887547076583
"votados",0.0138888888888889
"consulado",0.0196418550329597
"são",0.0392837100659193
"paulo",0.119414625576265
"eleuberto",0.0160375074774896
"martorelli",0.0160375074774896
"renombrado",0.0138888888888889
"vincula",0.0320750149549792
"inequidad",0.0834778838900785
"guerras",0.0208333333333333
"entusiastas",0.0138888888888889
"tango",0.0138888888888889
"porquería",0.0138888888888889
"bolaño",0.0138888888888889
"venezolana",0.0647523908238176
"rebela",0
"arrecia",0
"ciudadana",0.18298126367785
"acaba",0.0847458633121878
"dictador",0.0283505757266572
"desobedecer",0
"semejante",0.167984210226323
"locura",0
"opositos",0
"henrique",0.00327364250549328
"capriles",0.00888336318148377
"nicolas",0.0682435854044438
"seguidores",0.0160375074774896
"salir",0.0862155877554428
"neuvamente",0
"calles",0.0954267710076517
"autogolpe",0
"madurista",0.0196418550329597
"cúpula",0.0491046375823991
"pretenden",0.0483125753636836
"matar",0.0510310363079829
"alertó",0.054015101340639
"consolidación",0.0484928644968872
"profundización",0.0314970394174356
"agobia",0
"borges",0
"pronunció",0.0868810058571145
"cansarse",0
"democrática",0.136928329928236
"mud",0
"hicimos",0.158113883008419
"disolviendo",0.00982092751647983
"mecanismo",0.0995895323369355
"agravar",0
"ratificó",0.080187537387448
"decirles",0.0734930919740164
"cansarnos",0
"casta",0.00982092751647983
"venezolano",0.058925565098879
"discutir",0.164384451644268
"pensar",0.0972222222222222
"huye",0.00982092751647983
"precipicio",0
"evadir",0.0616333551361366
"ponerse",0.0080187537387448
"locuras",0
"convocatoria",0.0724008382142621
"lideres",0
"opositores",0.0734930919740164
"cumplió",0.0616333551361366
"cacerolazo",0
"caracas",0.0577445722652986
"venezolanas",0.0248451997499977
"haremos",0.0343732463076794
"plaza",0.0683242993124936
"inequívoca",0.0277777777777778
"alianzas",0.0294627825494395
"reintegración",0.052495065695726
"civilizadamente",0.0277777777777778
"opciones",0.168393828513641
"ponerle",0.0472455591261534
"deteriorado",0.0320750149549792
"hombro",0.0277777777777778
"quieren",0.0812529676571042
"digna",0.0416666666666667
"manejen",0.0277777777777778
"sueño",0.0486111111111111
"conquistar",0.0294627825494395
"acuerdan",0.0138888888888889
"cooperar",0.0138888888888889
"trasnacional",0.0340206908719886
"fiscalía.gov.co",0.0138888888888889
"cervantes",0.0138888888888889
"percibido",0.0138888888888889
"organizada",0.0423729316560939
"trascender",0.0138888888888889
"regía",0.0982092751647983
"inequívoco",0.0138888888888889
"conocen",0.183732729935041
"fronteras",0.142403448988957
"hora",0.196418550329597
"detalló",0.0208333333333333
"implica",0.175
"tripartita",0.0138888888888889
"diagnostico",0.0196418550329597
"trascienden",0.0138888888888889
"desarrollan",0.0347222222222222
"implementar",0.133630620956212
"costará",0.0138888888888889
"frase",0.0340206908719886
"seminario",0.0186338998124982
"posconflicto",0.125599312855488
"autorizada",0.0196418550329597
"fedesarrollo",0.0240562612162344
"presupuestal",0.102062072615966
"cuesta",0.0932988114065584
"ocupen",0.0138888888888889
"verán",0.118014698812489
"inviable",0.0196418550329597
"persiste",0.108030202681278
"posibilidades",0.0453609211626515
"materializar",0.0962250448649376
"pactó",0.0160375074774896
"urgen",0.137492985230718
"plural",0.0196418550329597
"centros",0.0683242993124936
"urgieron",0.0277777777777778
"simultáneamente",0.158113883008419
"demuestren",0.0277777777777778
"contribución",0.148346944166779
"componente",0.0587519989925527
"restaurativo",0.0372677996249965
"consideran",0.0416666666666667
"diferencial",0.057781270440128
"impulso",0.150258051351283
"recomiendan",0.0277777777777778
"suspender",0.0586272058901207
"forzada",0.0628148634537007
"afirman",0.0841969142568204
"deberían",0.07938161203464
"concentrarse",0.052495065695726
"extensiones",0.0277777777777778
"denominados",0.0277777777777778
"industriales",0.175881617670362
"cultivadores",0.0524187091961159
"firmantes",0.0154083387840341
"señalan",0.0722222222222222
"transición",0.0476199661874955
"fortaleciendo",0.0559016994374947
"abajo",0.0277777777777778
"dirigimos",0.0277777777777778
"vicepresidencia",0.0358609569093279
"renovación",0.149757492943283
"csivi",0.0152587162884115
"adscritos",0.0486111111111111
"apoyamos",0.0277777777777778
"farc-ep",0.0365208741741065
"ofreciendo",0.0486111111111111
"analíticos",0.0277777777777778
"realizamos",0.040093768693724
"avanzado",0.0869581991249918
"implementando",0.0320750149549792
"asegurar",0.146351449071049
"transformaciones",0.0486111111111111
"profundas",0.0392837100659193
"modifiquen",0.0170103454359943
"permanezcan",0.0277777777777778
"pnis",0.0277777777777778
"colectivos",0.0419960525565808
"concertada",0.112262552342427
"cuyos",0.158321866343162
"contenidos",0.0555555555555556
"guardan",0.0277777777777778
"definiendo",0.0277777777777778
"componentes",0.0240562612162344
"adicionales",0.123266710272273
"participativo",0.037037037037037
"centrado",0.166955767780157
"acordada",0.0628148634537007
"coinciden",0.124742533197291
"interrumpió",0.0277777777777778
"enmarquen",0.0277777777777778
"amplias",0.0277777777777778
"lectura",0.0367465459870082
"revisión",0.127672057714238
"dinámicas",0.0277777777777778
"regionales",0.272383521025256
"recomendaciones",0.0922330984215777
"adecuada",0.0641500299099584
"amplio",0.0605402631047316
"materializado",0.0392837100659193
"implementarse",0.0277777777777778
"corto",0.07938161203464
"pondría",0.0277777777777778
"sostenibilidad",0.081659322489811
"consideramos",0.0267291791291493
"dirigidas",0.0277777777777778
"fragmentada",0.0277777777777778
"específico",0.052704627669473
"articular",0.070099252016005
"municipales",0.129918659262984
"comunitarios",0.0850517271799715
"suscribiendo",0.0277777777777778
"complementar",0.0277777777777778
"recolectores",0.0277777777777778
"enunciar",0.160375074774896
"determinante",0.0510310363079829
"diseñar",0.0972222222222222
"monitoreo",0.0648148148148148
"indicadores",0.078742598543589
"transformación",0.0383022799892078
"erradicadas",0.0294627825494395
"sembradas",0.0294627825494395
"incluya",0.0833333333333333
"índices",0.0734930919740164
"multidimensional",0.0392837100659193
"cascos",0.0277777777777778
"urbanos",0.0392837100659193
"acopio",0.0240562612162344
"formalización",0.0567011514533143
"conoce",0.114583333333333
"normativo",0.1875
"fundamente",0.0277777777777778
"desarrolle",0.0392837100659193
"diferenciado",0.0416666666666667
"agricultores",0.122761593955998
"cultivo",0.0207278474234621
"agota",0.0277777777777778
"normativas",0.0196418550329597
"aclarar",0.080187537387448
"vinculante",0.0481125224324688
"impulsa",0.0277777777777778
"forzosa",0.0342497890219494
"publicidad",0.0997406248218794
"focalizado",0.0277777777777778
"veredas",0.0277777777777778
"definido",0.0491046375823991
"progresiva",0.0510310363079829
"garanticen",0.0286887655274623
"sembrando",0.0347222222222222
"quieran",0.0681594067793308
"exista",0.0807468991874924
"cronograma",0.0498903616741041
"firmarán",0.0277777777777778
"individualmente",0.0392837100659193
"ventana",0.0277777777777778
"avances",0.16145505381086
"concertación",0.0668153104781061
"vereda",0.0196418550329597
"recomendamos",0.0240562612162344
"enfoques",0.0248451997499977
"diferenciales",0.0196418550329597
"étnico",0.0277777777777778
"contemple",0.0277777777777778
"definición",0.0609636267458575
"metodológica",0.0277777777777778
"articulación",0.086066296582387
"debería",0.0938228454985701
"precisar",0.0481125224324688
"lugares",0.116237360479294
"naturaleza",0.059868434008925
"cronogramas",0.0277777777777778
"roles",0.0277777777777778
"específicos",0.0833333333333333
"enfoque",0.0513119263581224
"guiar",0.0277777777777778
"corregimientos",0.0240562612162344
"sostenibles",0.0481125224324688
"interpretarse",0.0277777777777778
"subsidios",0.126510699062092
"directos",0.0585651607082273
"advierte",0.119096239682298
"eficiente",0.140545673785261
"impactos",0.0283505757266572
"limitados",0.0277777777777778
"resaltar",0.12073865110017
"prever",0.0294627825494395
"negativas",0.0277777777777778
"generado",0.0441941738241592
"zona",0.125296419671618
"disputas",0.0561312761712136
"desestimulo",0.0277777777777778
"interpretar",0.0124225998749988
"cobertura",0.0697084927142753
"comparación",0.0277777777777778
"ende",0.0486111111111111
"frustración",0.0240562612162344
"resquebrajaría",0.0277777777777778
"aleja",0.0277777777777778
"incrementarse",0.0277777777777778
"sugerimos",0.0299621873127781
"ayuda",0.0773300605948614
"emergencia",0.0453609211626515
"destinada",0.0491046375823991
"inmediatas",0.0277777777777778
"comenzarán",0.0277777777777778
"definida",0.0625
"participativa",0.0248451997499977
"alterar",0.0491046375823991
"estructurales",0.155902391115581
"vulnerabilidad",0.0294627825494395
"aislamiento",0.0277777777777778
"poblaciones",0.052495065695726
"asuma",0.0277777777777778
"respaldados",0.137492985230718
"asignación",0.12962962962963
"sumarse",0.0277777777777778
"transacción",0.103996775037051
"pactadas",0.058925565098879
"sostenido",0.0320750149549792
"amplía",0.0392837100659193
"potenciales",0.104166666666667
"crece",0.0367465459870082
"establecida",0.087962962962963
"cuestionamientos",0.0694444444444444
"incertidumbres",0.0277777777777778
"situaciones",0.0770416939201707
"conflictividad",0.0196418550329597
"defina",0.0510310363079829
"privilegiar",0.0277777777777778
"estrategias",0.149587911309292
"encargadas",0.0294627825494395
"articuladas",0.0277777777777778
"paralela",0.0196418550329597
"coordinación",0.165412473761412
"secuencia",0.0160375074774896
"implementa",0.0277777777777778
"logran",0.0320750149549792
"incumplimiento",0.183732729935041
"suscribirlos",0.0277777777777778
"espacios",0.0971158715370931
"derivado",0.0481125224324688
"entenderse",0.0294627825494395
"estrictos",0.0392837100659193
"determinación",0.0371196169322812
"rebelión",0.0683242993124936
"diseño",0.0616333551361366
"publicado",0.156385810542806
"permiten",0.113066754216661
"dilucidar",0.0687464926153588
"conformado",0.166666666666667
"seleccionadas",0.0277777777777778
"respetando",0.0545544725589981
"delimitando",0.0277777777777778
"suplantación",0.0294627825494395
"constitucionales",0.0799502686333539
"acompañar",0.0372677996249965
"llegada",0.138888888888889
"formule",0.0277777777777778
"imparta",0.0277777777777778
"lineamientos",0.0360843918243516
"estratégicos",0.0320750149549792
"amplios",0.0294627825494395
"transparentes",0.0907218423253029
"contemplan",0.0561312761712136
"asambleas",0.124225998749988
"comunitarias",0.146568014725302
"comisiones",0.133217542314242
"organizadas",0.0392837100659193
"señal",0.0491046375823991
"participativos",0.0277777777777778
"respondan",0.0294627825494395
"cooptados",0.0196418550329597
"jugar",0.0347222222222222
"juntas",0.118055555555556
"comunal",0.0277777777777778
"validación",0.0294627825494395
"certificación",0.0277777777777778
"cosechadores",0.0277777777777778
"colectividades",0.0416666666666667
"corre",0.0614887322810518
"favorezcan",0.0277777777777778
"clientelismo",0.173343811320384
"instancias",0.0902777777777778
"suscriben",0.0392837100659193
"prioritario",0.0294627825494395
"campesinas",0.0721687836487032
"intervinientes",0.0277777777777778
"cuenten",0.0472455591261534
"garantía",0.0882062911261928
"judicializados",0.0496903994999953
"censo",0.0294627825494395
"catastro",0.0496903994999953
"bases",0.114583333333333
"suministren",0.0277777777777778
"protegidos",0.0462962962962963
"renunciar",0.137437592902452
"erradicar",0.0963161239623412
"establecen",0.20046884346862
"omitan",0.0277777777777778
"realicen",0.0687464926153588
"encuentre",0.0294627825494395
"física",0.0834778838900785
"notorio",0.0561312761712136
"copadas",0.0277777777777778
"grupos",0.106335095797835
"margen",0.0808937786161792
"permanencia",0.111111111111111
"prevenga",0.0277777777777778
"contempla",0.100503781525921
"implementadas",0.108030202681278
"creando",0.0491046375823991
"dándole",0.0277777777777778
"desmantelamiento",0.058925565098879
"atentan",0.137492985230718
"atenten",0.0124225998749988
"participen",0.0853751189442467
"priorizando",0.0277777777777778
"iii",0.107153240557108
"integrando",0.0277777777777778
"cuerpo",0.0604436305401729
"élite",0.0693375245281536
"iv",0.0833333333333333
"estableciendo",0.161493798374985
"surta",0.0277777777777778
"construirse",0.0277777777777778
"fortalecerse",0.0277777777777778
"definan",0.0320750149549792
"objetivos",0.0777777777777778
"competencias",0.154983147305726
"apliquen",0.0277777777777778
"diferenciadas",0.0294627825494395
"estratégicas",0.0462962962962963
"dejusticia",0.0125629726907401
"juristas",0.0785674201318386
"ccj",0.0277777777777778
"excelencia",0.0320750149549792
"cej",0.0277777777777778
"transiciones",0.0277777777777778
"integrales",0.0294627825494395
"ifit",0.0277777777777778
"fip",0.0277777777777778
"icp",0.0277777777777778
"international",0.104243798603682
"icg",0.0277777777777778
"observación",0.0510310363079829
"moe",0.0277777777777778
"camila",0.0277777777777778
"gamboa",0.0277777777777778
"interdisciplinarios",0.0277777777777778
"catalina",0.0294627825494395
"botero",0.125605964900965
"marino",0.0277777777777778
"decana",0.0294627825494395
"orozco",0.03969080601732
"consultoría",0.117254411780241
"desplazamiento",0.0335012605086404
"codhes",0.0277777777777778
"rené",0.0277777777777778
"urueña",0.0277777777777778
"socio-jurídicas",0.0277777777777778
"cijus",0.0277777777777778
"comprometa",0.125
"facilitación",0.125
"colega",0.074535599249993
"polo",0.0868055555555556
"escandalo",0.147313912747197
"asumo",0.130945700219731
"participado",0.137811477631594
"procedido",0.125
"honradez",0.125
"límites",0.236682315601564
"viga",0.130412648342623
"ojo",0.122954223994087
"paja",0.118014698812489
"ajeno",0.220479275922049
"formulado",0.0962250448649376
"transcribimos",0.0882062911261928
"pronunciamientos",0.163194444444444
"nombrado",0.137492985230718
"vino",0.134219342725224
"recomendó",0.136082763487954
"silvana",0.155282498437485
"giaimo",0.155282498437485
"conocí",0.149757492943283
"cartagenero",0.125
"mantuve",0.125
"cámaras",0.0962250448649376
"componenda",0.125
"méritos",0.0682435854044438
"conocía",0.164433339214612
"sumamente",0.0982092751647983
"reputada",0.125
"estimo",0.125
"aprecio",0.0982092751647983
"registró",0.0737114968893086
"tesoro",0.0680413817439772
"iva",0.14019850403201
"retención",0.125
"apareció",0.21739549781248
"complementario",0.167705098312484
"expresado",0.12073865110017
"convenido",0.0902777777777778
"consentido",0.168393828513641
"gallardamente",0.0883883476483184
"consintió",0.125
"conocemos",0.166955767780157
"citar",0.226133508433323
"oído",0.129817384470982
"colaborar",0.17817416127495
"rapidez",0.173611111111111
"mente",0.112262552342427
"jugarle",0.125
"caducidad",0.07938161203464
"releva",0.125
"preparación",0.0982092751647983
"anticipada",0.104166666666667
"madurez",0.0982092751647983
"distinguidos",0.125
"comentarios",0.191508086571357
"referiré",0.125
"sol",0.220238095238095
"emprendió",0.0869581991249918
"importancia",0.208907255449183
"calzada",0.125296419671618
"malla",0.0982092751647983
"vial",0.0972222222222222
"vallecaucana",0.125
"dobles",0.124225998749988
"calzadas",0.127369516867893
"transversal",0.160375074774896
"américas",0.123266710272273
"dividió",0.125
"tramos",0.159614352808809
"concibió",0.255344115428475
"acompañada",0.080187537387448
"banco",0.19299575541685
"buscó",0.0833333333333333
"asesoría",0.09375
"prepliegos",0.220515727815482
"publicaron",0.231481481481481
"anoto",0.125
"introdujo",0.118585412256314
"pliegos",0.329001071802074
"amaño",0.058925565098879
"discutieron",0.0882062911261928
"publicación",0.302039724159387
"rondas",0.125
"introducido",0.0882062911261928
"aras",0.0681358181277231
"recordarán",0.125
"televisión",0.236111111111111
"aeropuerto",0.137492985230718
"dorado",0.186597622813117
"adjudicaron",0.125
"suspendían",0.125
"discutían",0.0882062911261928
"proponentes",0.117254411780241
"adjudicó",0.202113020863611
"aplazado",0.125
"hablemos",0.125
"tramo",0.179849190997562
"consorcio",0.145010249351076
"solarte",0.130437298687488
"corficolombiana",0.0868055555555556
"participaba",0.117851130197758
"ohl",0.122977464562104
"acreditó",0.125
"obligo",0.125
"maldito",0.125
"condujo",0.125
"ferrocarriles",0.125
"barajas",0.125
"prepliego",0.125
"requerida",0.144337567297406
"rds",0.125
"china",0.144847664952254
"railway",0.125
"shisiju",0.125
"nule",0.142414687019184
"formalizada",0.125
"pagarés",0.125
"autopista",0.113402302906629
"girardot",0.080187537387448
"exegibilidad",0.125
"convertibilidad",0.125
"daban",0.125
"chinos",0.176776695296637
"cumplían",0.112262552342427
"flujo",0.102062072615966
"caja",0.118055555555556
"competidores",0.125
"ganador",0.0972222222222222
"descalificaron",0.125
"caprichosamente",0.125
"dirigía",0.264618873378578
"quilates",0.125
"gallego",0.139787283518816
"implementado",0.112262552342427
"fórmula",0.193250301454734
"sobres",0.162505935314208
"ahínco",0.125
"vehemencia",0.108030202681278
"tomó",0.177022048218733
"mirar",0.180555555555556
"antecesor",0.113402302906629
"obligó",0.125
"financieros",0.229510124219699
"económica",0.133387788444174
"encontrar",0.190181443578183
"consorcios",0.134219342725224
"clasificaban",0.125
"simultaneidad",0.125
"importantísima",0.125
"uniones",0.166955767780157
"ficticias",0.248451997499977
"sanctas",0.125
"preguntarme",0.125
"investigarme",0.125
"suelo",0.154943329852462
"reunirme",0.125
"extranjero",0.194034246414222
"reuní",0.197235263001304
"recibí",0.125
"hermanos",0.164960401782908
"respetabilidad",0.0883883476483184
"iban",0.0922330984215777
"acudían",0.125
"segmento",0.0982092751647983
"visibles",0.136487170808888
"consejos",0.0909241209316635
"veo",0.122977464562104
"operaban",0.0982092751647983
"segmentos",0.125
"verificar",0.113066754216661
"duitama",0.108030202681278
"prolongación",0.125
"llano",0.125
"sistémica",0.118014698812489
"iguales",0.125
"venia",0.0982092751647983
"mariño",0.125
"trabaja",0.138888888888889
"tocó",0.080187537387448
"honorable",0.112262552342427
"aeronáutica",0.0808937786161792
"aeropuertos",0.128300059819917
"arinco",0.125
"excepcional",0.125
"castilla",0.166955767780157
"encontré",0.255344115428475
"interlocuté",0.125
"agregamos",0.125
"kilómetros",0.124011631034182
"llegamos",0.0883883476483184
"adjudicada",0.0997406248218794
"entrara",0.125
"mixta",0.255344115428475
"teléfonos",0.152356321036151
"edatel",0.125
"veamos",0.111803398874989
"volantes",0.108030202681278
"adelantara",0.166955767780157
"adelantado",0.107732187761297
"recogimos",0.125
"probabilidad",0.0982092751647983
"ingresado",0.0807468991874924
"quisieron",0.104243798603682
"protegieron",0.125
"confidencialidad",0.159722222222222
"clientes",0.155013029572299
"aportaban",0.125
"probatorio",0.112262552342427
"montealegre",0.190972222222222
"chárter",0.0982092751647983
"contratado",0.153093108923949
"jj",0.0882062911261928
"rendón",0.125
"lina",0.0883883476483184
"cónyuge",0.0882062911261928
"hacker",0.16097071312886
"inventaron",0.125
"tapar",0.12962962962963
"solicitara",0.125
"quería",0.0847458633121878
"norteamericano",0.0907218423253029
"harían",0.080187537387448
"cómodamente",0.125
"negoció",0.124742533197292
"registrarlos",0.125
"excusa",0.0638360288571189
"borrasca",0.125
"basta",0.080187537387448
"recordar",0.0795654937080209
"declararon",0.127369516867893
"gastado",0.125
"sumaba",0.125
"miren",0.125
"coincidencia",0.0882062911261928
"otrosí",0.0907218423253029
"ocaña-gamarra",0.137360563948689
"distinta",0.078742598543589
"reunirse",0.0883883476483184
"entregarles",0.0883883476483184
"alimentara",0.125
"entró",0.136648598624987
"entraron",0.0962250448649376
"realmente",0.238157492274636
"ayudó",0.181443684650606
"requirió",0.125
"aceptan",0.107732187761297
"cuantías",0.104243798603682
"completar",0.160375074774896
"oeste",0.0883883476483184
"longitudinal",0.125
"ministras",0.125
"parody",0.0855711785197559
"desestimaron",0.125
"adicionar",0.125
"ocaña",0.14932977839684
"costaron",0.125
"justificaría",0.125
"precio",0.238157492274636
"kilómetro",0.0883883476483184
"trayecto",0.157134840263677
"extenso",0.26247532847863
"loma",0.125
"urgencia",0.0740740740740741
"aparecían",0.0982092751647983
"manizales-mariquita-puerto",0.125
"salgar",0.0708764393166429
"medidos",0.125
"volumen",0.125
"medellín-barbosa-cisneros",0.125
"pasaba",0.125
"bucaramanga-san",0.125
"diarios",0.125
"riviera",0.125
"riveira",0.102062072615966
"visitas",0.0833333333333333
"nutría",0.125
"oígase",0.125
"nutre",0.07938161203464
"cruza",0.125
"carga",0.0678157048975966
"lleve",0.167984210226323
"ferrocarril",0.125
"recuperado",0.176776695296637
"sistemas",0.216060405362556
"baratos",0.125
"camiones",0.188858249148945
"nutrir",0.125
"soporte",0.103641463500209
"artificial",0.125
"desembotellar",0.125
"desembotellamiento",0.125
"implicaba",0.125
"carretera",0.118732601942758
"tibú-convención-la",0.125
"mata",0.118014698812489
"occidental",0.0586272058901207
"mínima",0.0963919574706343
"mejoran",0.125
"inútil",0.104166666666667
"enmendaran",0.125
"pararon",0.125
"paró",0.125
"honorablemente",0.125
"aportado",0.125
"ayudado",0.134005042034562
"agrario",0.129565543020788
"navelena",0.0871898061103607
"veía",0.0982092751647983
"dtf",0.125
"pequeño",0.142380357161722
"productor",0.0327364250549328
"campesino",0.0882062911261928
"aparecía",0.108030202681278
"pasivos",0.113402302906629
"aprobaron",0.0892416116827342
"pleito",0.125
"préstamo",0.182499098772108
"muerto",0.141752878633286
"impoluto",0.104243798603682
"dando",0.121527777777778
"declarado",0.212962962962963
"premio",0.0117779375150994
"cálculo",0.176776695296637
"cátedra",0.0693375245281536
"escuela",0.0997406248218794
"arizabaleta",0.111111111111111
"aclararle",0.125
"contado",0.125
"inclusive",0.148346944166779
"diga",0.104166666666667
"trabajó",0.147313912747197
"coldeportes",0.0962250448649376
"invías",0.141752878633286
"controversial",0.125
"encargó",0.0883883476483184
"disposiciones",0.211579645765035
"reformó",0.0883883476483184
"arquitecto",0.0982092751647983
"reuniera",0.125
"ejerce",0.131944444444444
"publicista",0.111111111111111
"estallado",0.125
"estalló",0.152356321036151
"curitiba",0.0869581991249918
"detuvieron",0.152777777777778
"acusaron",0.112262552342427
"distribuir",0.0807468991874924
"mendoza",0.0982092751647983
"marcelo",0.114530711822713
"comenzaron",0.14932977839684
"delación",0.052704627669473
"puntaje",0.242240697562477
"volvió",0.0609636267458575
"perdimos",0.0982092751647983
"ranking",0.0882062911261928
"pasando",0.0628148634537007
"estimados",0.0694444444444444
"termino",0.0883883476483184
"controvertida",0.117851130197758
"batallas",0.0683242993124936
"seguramente",0.157788210401043
"cometiendo",0.0982092751647983
"errores",0.0710669054518702
"faltantes",0.0982092751647983
"patriotismo",0.125
"metan",0.125
"canasto",0.125
"honorabilidad",0.108030202681278
"dirigió",0.0972222222222222
"echeverri",0.0962250448649376
"declarados",0.0788009048074417
"enilce",0.125
"magangué",0.125
"dificultad",0.108030202681278
"figuraban",0.0883883476483184
"libros",0.115740740740741
"apuestas",0.0689440662216347
"aspiraba",0.125
"antioquía",0.125
"decirlo",0.0883883476483184
"transmisión",0.152356321036151
"barco",0.18987126531861
